,addcode,Group,Bin,Subj_ID,daycode,Cue1,Cue2,Group_ID,ReappSuccess,Condition,score,response
1371,YAQ2021,Y,AQ,2021,3,LOOK,CHANGE,FAR,,LookNeut,,There is a tiny little baby who is holding the f. There is a man who is very red faced and he has a suit on and is looking at the cameria he looks to be very in good mood and he . THERE is a small girl who is against the wall and is taking a photo. The girl is blonde and she looks kinda sad honest. There was a boy who has a sad expression on his face and he had a black shirt . There is a woman holding a small child and the baby looks very sad and it is wearing a red jacket and the woman has a red sca. There is a girl who is reading in the library and she has her socks pulled up very high and she also has bangs and is picking at her. There is a ched holding a baby and the baby and the chef are both wearing white and the . theres a girl who is looking at the camera and looks pretty young a. There is an old looking man who is wearing a head thing and he has gray facial hair . There is a skier who is going down a large hill and it is snowing and the skier is crouhed down and is gett. 
1372,XBR1022,X,BR,1022,3,CHANGE,LOOK,OBJ,,LookNeut,1.6,a man with a rather large mustache is beaming at the camera. he looks happy. a baby smiles at the camera. its cute and doesn't have teeth yet. . a cute lil baby has a pink blanket over its head. its smiling at the camera. a bearded man stares straight at the camera. he has blueish grey eyes that are piercing. . a man is staring past the camera at something. he looks concerned and his brow is furrowed. he has on a suit maybe. a man is raising his brow and looks kinda scared at the camera. maybe he's sad. a small grocery shop is open. there is a man standing outside cutting something on a wooden table. . a woman stares down the camera. it looks like she may have wounds on her face. her hands are by her face. a woman has a tear running down her face as she stares off behind the camera. its kind of creepy al. doctors /nurses wearing gowns and masks are cutting into something lying on a tab. 
1373,ZCQ3021,Z,CQ,3021,4,LOOK,LOOK,LOOK,,LookNeut,1.1,"There is a man laying near a window sleeping. it looks like it is snowing outside and the man is wearing a white shirt and blue pants. He looks very peaceful. There are n. There are three men all standing in black and white tuxedos. They all look fairly old and are all wearing glasses. THey are all smiling and look cheerful. Two of them have beards and the third ma. There's a woman wearing a blazer and glasses in the photo. There is also an assignment with the letter ""A"" on it.  The woman looks like a teacher and there is a map in the background. The teacher's face looks . There is a woman standing with one of her feet balancing on the side of her other knee on the phone. She is inside a home and has light curly hair. There is a chair and a plant in the background and lig. There is a woman in an office on the phone. She is wearing a white blouse and grey blazer. There is a plant in the background as well as a filing cabinet. She has some notes on her desk and looks like she is speaking to someone on the ph. There is a woman's face in the image. Some of her hair is covering her face but we can still see most of her features She looks asian and has dark hair. She is wearing a black sweater and it's har. There are two kids walking in the sand next two a wooden fence and beautiful green plants. It looks like a boy and a girl the girl is carrying a  blue bucket and the boy is wearing a blue hat. Both. There are two people working in what looks like a factory area. There are lotso f machines and some pink cylinder shaped products. The two workers are both wearing blue one is looking . There is a doctor in the image reading a timer or small device and holding some files. The doctor is wearing a lab coat and a stethescope. There is a diploma in the background as well as some lab supplies in the bt. Theres a woman and a child looking at the ceiling in an interesting looking room. It looks like a museum or theater of some kind. The child is wearing a blue shirt and the woman is wewaring a green shirt. They bo. "
1374,YAQ2021,Y,AQ,2021,4,LOOK,CHANGE,FAR,,LookNeut,1.2222222222222223,There is a man who is barefoot and laying next to a window. His eyes are closed and his hands are behind his head. There was a group of three old men who all had tuxedos on and were smiling. They were probably all at . There is a woman with glasses who is in the middle of talking. There is a A graded test in the background . There is a woman who is standing on one leg and talking on the phone in a room in a house. She has a plant in the backg. There is a woman in a bussiness suit who is having a conversation on the phone in her office with an old comput. There is a girl with long black hair we has her hands on her face and is . There are two children who are walking along a sandy pathway. The girl has a pail in her hand and her other hand is. There is a man with glasses and a blue denim shirt who is writing something down on a clipboard.. There is a doctor who is female and looking at some sort of electric device. She is a her white gown and has a st. There is an adult looking up at something above and a child looking up along with the adut and th. 
1375,YAQ2021,Y,AQ,2021,5,LOOK,CHANGE,FAR,,LookNeut,1.0,"There is a man who is peering outside of a window from inside of his house. The man is old and ha. There is a man in a suit with a violin or viola in his hand and he has his hands on his hips and he looks o. There is a man singing with a guitar and the man is singing into a microphone and he has jeans on and bla. There is an old man who has a pot in his hand with some kind of soup in it and he has the lid to the pot in his other hand and he . There is an old man with his hands crossed in front of his torso. he is in a house and has a hat o his head that is. There is an old white ,am smiling slightly and he has a large white beard and a black hat on. he has badges . There was an elderly couple standing on a dock waving at someone and they wer e. There are people are in a field. There is an old lady who seems to be biting into something and th. There are two old looking men who are sitting in chairs outside havinf a conversation and one of the men has . There are twp women who seem to be eating lunch together at a table outside and on. "
1376,ZCQ3021,Z,CQ,3021,5,LOOK,LOOK,LOOK,,LookNeut,1.1,"There is an old man holding a curtain and looking out the window. THere is a tree and some grass visible outside. He is wearing a sweater and long pants but we cant see his face. There are no other details in the room visible . There is an old man in a suit and tie standing outside holding a violin or some other string instrument. THere are a lot of peopl esitting in chairs in the background and a few cans or cups as well. . There is a man sitting on a chair, singing and playing the guitar. He looks like he is playing country music based off how he's dressed. He is wearing jeans, boots, a ha. There is an old man holding a pot standing in front of a fridge. He is wearing a lot of plaid and looks to be bald. The kitchen he is in looks old and . There is a tall man with a goggle tan in the photo. He is wearing a green hat though it's sitting slightly high on his head. He is also wearing a blue jacket and a white button down shirt. . There is an old man with a large white beard. It looks like it is snowing outside and he is wearing a black sweatshirt and a black hat. The rest of the background is blurry. His fac. There are two people standing on the dock in front of an ocean or large lake. THey are both smiling and waving one hand in the air.The woman is wearing a yellow shirt, white skirt, white shoes and sunglasses while the man is wearing a yell. There are many people in a field. An old woman is eating what looks like a strawberry and is standing up straight. There are two children in the background walking through the field and four or five o. There are two old men sitting in lawn chairs outside in the grass. THe background has a lot of trees and the men look like the are discussing something. They both have firm but neutral facial expressions. ONe is wearing all blue with denm. There two people eating a meal together. They are both women, one has her finger to her mouth and is looking at the other woman, who is looking down. The one looking down is. "
1377,XBR1022,X,BR,1022,4,CHANGE,LOOK,OBJ,,LookNeut,1.625,a baby looks up and grabs on to the finger of an adult sized hand . it has chubby little cute arms like bread rolls. a man looks to the left of the camera (or stage right) and is talking maybe. the light makes him look red. a child with blond curly hair is staring into the camera. they don't look scared but look slightly uno. a child stares down the camera in a black turtleneck. he looks too intense for a kid . a child appears to be in its mother's arms. the mother has a cute yellow scarf on but both look scared. the child is cry. a girl is engrossed in a book and sits with her legs crossed while reading. she looks like she's really enjoying the read. . a baby is held by a chef? theye both wearing white and white hats its kinda funny. a young girl with piercing blue eyes stares into the camera. its really intense and she looks kind of scared. her pupils are hella dialated so maybe . a cute old man scrunches his nose at the sun in his eye. he has on a hat and has grey hairs in his beard.. a person is about to jump off of a ski jump. they're hunched over as they go down the hill. it looks chilly a. 
1378,XBR1022,X,BR,1022,5,CHANGE,LOOK,OBJ,,LookNeut,1.0,"a woman is sitting on a sandy beach and is posing for the camera. shes smiling and looks happy. theres no one else on the beach so maye. a baby smiles at something to the right of the camera. it is lying up on a pillow on its stomach. i. a baby looks wide-eyed at the camera. its mouth is wide open too almost as if it was surprised. . a man with a swooping hair cut stares down at the camera. it looks cold wherever hes at and t. two people, maybe kids, lift a smaller kid into the air from the pool. he is holding his nose an. a old man who appears to be a judge has his gavel aimed to hit. he's frowning so maybe someone is guilty. two kids are reading a large book together. the book is so big that both of their heads and torsos fit in the s. three kids smile down at something. it looks like a breezy summer day as they are wearing summer clothes or no. a baby is crawling through dead leaves. it has on a sweater so maybe its fall. its looking up at some. a teenager kid poses for the camera with his hands crossed in front of him. he looks unvo. "
1379,YBR2022,Y,BR,2022,1,CHANGE,LOOK,FAR,,LookNeut,2.111111111111111,"the old man is looking out from the window and he is ex. the old man is standing there and trying to play the violin. He is very well prep. on the street, there is a man singing and playing the guitar. he is very well dressed and . the old man is trying to cook the left overs. there are not many le. the old man is crossing his arms. he was staring at the camera. he seems very content.. the old man is smiling. he wears very nice clothes and a black hat. he is . the one couple are waving the hands, they are posing fro. there are many kids and the old lay in the front is tasting a strawberr. the two old men are sitting on the chair in the garden. they seems talking to each other about something an. the two women are having lunch. the woman on the left is staring at the wom. "
1380,ZCR3022,Z,CR,3022,1,LOOK,LOOK,LOOK,,LookNeut,1.5555555555555556,"I feel sad/lonely for this man. He seems to be looking for someone outside, maybe someone to come home? And the darkness inside makes me feel uncomfortable. . This guy looks pretty cool. He's got an instrument and a nice hat, seems to be at a concert. The people in the background look focused on s. Cool hat, dude. He's just playing guitar, having a good time, nothing's going wrong here. Seems to be some sort of outdoor concert, with cars in the background and a blue-ish sky. . Just a dude with some soup. Seems to be an old picture, someone's grandpa in two different plaids looked in the fridge and found a pot of . Looks like a cool dude. This picture only bothers me a tiny bit because it's dark inside, but the man looks somewhat happy/neutral. . Solid beard. Seems to be some sort of army character, in winter, in front of a forest? or a window? Not sure. He looks old and wise. Like weird . What a cool picture! These two look super fashionable, all white with some yellow accents, in front of a beautiful blue ocean and sky with clouds. Seem care. Hell yeah, strawberries. The woman looks super fly, nice sunglasses, and the kids look bored. Seems like a late summer stra. I can see no emotional stimuli in this image. The two men's faces are neutral, the environment is a nice green lawn and tre. Weird image. Two people are eating lunch, neither looks unhappy in the least, but in the background there's a weird lands. "
1381,XAS1023,X,AS,1023,1,LOOK,CHANGE,OBJ,,LookNeut,1.0,"There is a person laying down in front of a window. He has both knees higher. 3 white people in tuxedos are smiling, two of them towards the camera and the ast one is smiling towards his friend. One has a white flower. There is a professor. They have a paper with an A on it. She has glasses. . There is a female teenager talking on the phone. She is in a . There is a person answering the phone at her work. She is looking at her nails while . There is a girl with her hand touching her cheek. She appers to be deep in thought. Also,. There are two siblings, one brother and one sister, on a sandy path. This path has a wooden. Two people are making pink cans. One is looking on the colour of the paints. The other is coun. There is a black doctor looking at a medical device. She's got her diploma on the wall. Shes . There is a family in a restaurant. Both are looking at the ceiling. There are. "
1382,YAS2023,Y,AS,2023,1,LOOK,CHANGE,FAR,,LookNeut,1.3,"theres a young man of color laying moodinly in front of a window.  He looks artisitc but also depressed, with his shirt. three older white men are all dressed up and laughing, it looks like a wedding.  They are all wearing glasses that look. theres a woman professor (maybe) looking at the camera.  They have an A paper in the background that she seems to be talking about. . theres woman leaning in her home, talking on the phone in front of window,  theres a children's chair n the ba. theres an woman in an old suit answering a phone call at an office.  She seems very focused on her job and very serious.  sh. theres a girl with hair all in front of her face, messily.  Shes looking off in the distance with her hand on her face. theres two little kids walking with a pail along the sand. they are both wearing big tshirts adn the color blue in her pai. theres a man checking off things on  a clipboard and a woman looking at something (machine?) in the . theres a young doctor looking at a medical device with her stephescope and other medicinal looking things in the back. a child and adult woman are looking at something on the ceiling. the kid looks surr. "
1383,ZCS3023,Z,CS,3023,1,LOOK,LOOK,LOOK,,LookNeut,1.0,"Peaceful because the man looks peaceful. He's just relaxing by the nice nature filled view.. Happy because the three friends look happy and like they are at a nice event.. Neutral.. This picture makes me feel happy. She looks like she is enjoying her phone call and the sunshine coming into the room give the picture a positive vibe. Her stan. Positive, I like seeing women in business suits.. Happy because I like looking at pictures of girls my age just doing regular things.. Happy because it reminds me of my own siblings.. This picture makes me feel neutral.. Happy, I like seeing that she is a black woman who is also a doctor. Proud of her and her accomplishments.. Happy that the little boy is looking at something awe inspiring.. "
1384,XBT1024,X,BT,1024,1,CHANGE,LOOK,OBJ,,LookNeut,1.5,"This picture makes me feel slight happiness. Babies are young and innocent, which i. I feel impartial to the picture. The bright color of his skin . This picture makes me feel slight happiness. The child's stare makes me slightly happy. I feel impartial to the picture. . The image makes me feel sorrow. The child's sadness makes me feel bad for him and the mother's look makes. This makes me feel slightly more happy. The child's interest in the book makes me look forward to the future.. This image makes me feel happy. The person holding the baby has a grin that makes me feel joy for the baby's future. . I feel impartial. The person's eyes make me slightly h. The picture makes me feel neutral. It looks like a man who may . This makes me feel excited for what could happen next. The thrill of skiing makes me happy.. "
1385,YBT2024,Y,BT,2024,1,CHANGE,LOOK,FAR,,LookNeut,1.2,"This is a baby with a chunky face lying on a towel on a woman's lap. He seems ike a . This is a man wearing a suit. His skin looks really red for some reason. He seems neutral in his expression. He looks neatly dressed . This is a little toddler sitting against a tile wall in their house somewhere. They . This is a portrait of a young boy. He is looking straight at the camera. This little boy is being held by a woman, he looks a little sad but she is comforting him. He has a hat on and a co. This little girl is sitting at a mini desk reading a book in school. She seems young and studious. SHe is wearing a uniform. This is a little baby being held by a chef. I don't know why a chef is holding a baby but maybe he is the grandfather. They are happy. . This girl is a little scared or nervous. She is standing in a room, and her pupils are very dialiated. This man is standing in the sun, looking somewhat serious. He is older and African. He is wearing a hat and staring at the sun . This person is skiing and about to jump off a ramp. It looks fun and like the weather is ice. They seem to be happy.. "
1386,ZCT3024,Z,CT,3024,1,LOOK,LOOK,LOOK,,LookNeut,1.0,"The baby is holding someone's finger and looking up at something or the person. Don't really feel anything about the image, just peaceful. The man is staring at something in front of him. The lighting makes his face look really red. . A young child getting their photo taken against a tiled wall. Looks a little apprehensive. A boy (?) staring at the camera. Very simple background, perhaps for a school picture or something more official. D. A mother and maybe her child out in an open space. She is holding something in her left hand. The child looks like he is cryin. A girl sitting at a chair reading a book. Reminded me of myself when I was child and would read in bookstores. A chef perhaps is holding a child who is smiling and seems content where she/he is. Felt happy. A girl who is also in a very plain background. Wondering about what she's doing for the photo. A man smiling and looking in front of him. The lighin. A skier about to go down a slope. I also want to feel that exhilaration of skiing down the slope . "
1387,YAS2023,Y,AS,2023,2,LOOK,CHANGE,FAR,,LookNeut,1.4,"theres a little baby looking up at the camera/person.  Its holding onto someones finger.  Its kinda a fat baby in  ablank. theres a guy looking slightly off-camera.  His face and skin is very red, like its and old photo.  Hes in a. theres a little kid with blind curls and blue eyes looking deeply at somhtin. They are wearing a frilly dress thing. theres a little boy with big brown eyes staring right at me or the camera.  He has red brown hair and big ears.  He lo. theres a woman holding and trying to console a crying child. She is wearing a bandanaa and he is weaking a . theres a little girl in a school uniform reading a book with her legs crossed. She has dark brow/black hair and bangs and is waering a hat at . thres a man in a tall hat, like a chef, holding a cute baby in a white christening gown.  Hes smiling at hte baby and the baby looks happ . Theres a little girl with huge eyes and messy brown hair looking directly at the camera.  She seems to be stataing at a light as. theres an elderly man looking at the camera with the sum on him; his hat is red and yellow and women and hes wearign a swera. theres a skier going off a big jupm with a crowd below, it looks like the olymis or acometition.. "
1388,ZCR3022,Z,CR,3022,2,LOOK,LOOK,LOOK,,LookNeut,1.0,"A man lying on a bench by a window. he looks relaxed, his pants are a cool color, and the window scene outside has some trees/bushes. I don't feel anything negative. The composition of the . 3 old white dudes, maybe at a wedding, all wearing tuxes and smiling. I don't feel anything negative here, actually feel happy. The middle guy's smile is pretty contagious. I. a teacher standing in front of a paper marked with an A. She looks happy and healthy, with cool glasses and an even cooler shirt. I don't feel anything negative here. Behind her is a map of the US with florida visib. I don't feel any negative emotions here. THere's a woman standing on one leg, talking on the telephone, in a sunny room. There's a kid's chair at the table behind her. Honestly cool photo all in all. a woman answering a phone. she has a rolodex in front of her, indicating it was a while ago. she looks a little bit stressed but not distressed. put together, well dressed. no negative emo. This just looks like a woman with long-ish hair and bangs, in what context I can't tell. I don't feel any negative emotions looking at this picture. Her hand is by her e. 2 kids walking toward the seashore maybe? Both dressed casually. Neither looks sad or injured. Holding hands. No negative emotions. THe sand looks pretty fine and c. No negative feelings, or any feelings. The guy is marking off inventory on a cheklist, and the person behind him, who has glasses as well, is doing something industrial. They bo. A doctor checking some sort of meter, maybe a glucometer. She looks calm and capable, not distressed or worried at all. I don't feel anything negative. On the wall behind he. I feel happy-ish looking at this photo. The kid and mom seem to be looking up at the ceiling, and there's pretty stuff in the background. FEels touristy. No negative assocat. "
1389,ZCS3023,Z,CS,3023,2,LOOK,LOOK,LOOK,,LookNeut,1.3333333333333333,"Serene, happy, content. He looks well fed and he's not crying. . Neutral. . Awww. A very cute baby. I feel happy but also wish the baby was smiling. . Pensive. The way he's staring straight at me with seemingly sad eyes makes me wonder what he's thinking.. Content, I love seeing pictures of mothers and their kids. It reminds me of my own mom.. Another very cute image that makes me feel serene and happy. I like that she's reading.. Awww. What a cute image. It makes me feel serene and peaceful. She looks like she's in safe hands. And the man looks gentle. . Intrigued. Her piercing eyes and straight forward gaze captivate me and make me wonder what she's thinking.. Happy and serene. This man looks content with life and his face looks relaxed.. Happy. I'm glad the figure in the picture is having fun. Also the place looks cool.. "
1390,YBR2022,Y,BR,2022,2,CHANGE,LOOK,FAR,,LookNeut,1.5,"The black man is lying down and sleep very peacefully. . The three guys are all laughing. The . She is may be a teacher. Someone got an A and she seems very sup. In the dark, the woman is answering a phone. She was probably discussing on the phone for a long time. An. The woman is probably talking to someone on the phone and trying to figure out the time schedule. She seems like an. The woman has hair all over her face. She seems like very depressed. . The sister and the brother are walking . They are probably at a factory. One of the people, the man, is taking notes about the . The nurse or the doctor is looking at the timer possibly examining the. The woman is looking above along with boy. They look very curious. . "
1391,ZCT3024,Z,CT,3024,2,LOOK,LOOK,LOOK,,LookNeut,1.0,"Feel really peaceful with the scenery outside the window. A man is holding up the curtain to look outside. Everything seems very calm and makes me want to be there too. A man in a suit wearing a hat and holding what looks to be a violin. There's a crowd behind him so maybe its some sort of festival or event.. A man with a hat who is playing the guitar in front of a microphone. Looks to be outside by a parkign lot unless that's just a background. . A man holding a pot of food with his refrigerator open. Seems to be in his house and kitchen. Felt a little . A man taking a photo in a home. The skin on the lower half of his face seems a little darker than the upper half, but it . A man with a white beard who seems to be smiling. He is wearing a cap and a button with SVR and maybe some badges at his chest. . A couple standing on a dock posing for a photo with a ship? behind them. . A lady is eating some fruit perhaps, and there are many kids in the back among the plants. Curious if this is a . Two men sitting in lawn chairs out in a backyard maybe. One seems to be looking to the other for a response. Makes me feel. Two women eating a meal together. The background is of a landscape with . "
1392,XAS1023,X,AS,1023,2,LOOK,CHANGE,OBJ,,LookNeut,1.1,"There is a baby looking at you. They have no clothes on, but there is someone holding their right hand. . There is a man who appears well dressed. However, they are sunburnt and appear red.. There is a toddler looking at you. They have a dress on. They have a dirty blond hair colour. They are in front a. There is a boy who is looking at you. They have a military haircut. They are wearing black. He seems fine.. There is a family of 2, a mother and her child. Child is crying over some unknown reason and the mother is . There is a little girl who is reading a book. She has long socks on. Her desk is clear of junk. She appears . There is a chef holding a baby. The chef has glasses on, and the baby is looking another way. The c. There is a girl staring at you. She has blue eyes. Shes got curly brown hair. . There is a black man with his eyes closed. He appears to be in a position of power by his hat. He seems content. There is a skier who is getting ready to jump. He's low and has no poles. His number is 45.There are a lot of. "
1393,XBT1024,X,BT,1024,2,CHANGE,LOOK,OBJ,,LookNeut,1.6,"The old man is looking out the window. . I feel slightly happy in this photo. The man looks like hes enjoying himeslef at a festival o. This makes me feel slightly happy. The man in the photo looks like he is . This makes me feel indifferent. The man's expression makes me feel slightly sad . I feel indifferent to this photo. 
The man seems happy and there is nothing that upsets me. I feel indifferent to this photo. The man's hat makes me think hes a veteran, so he . This picture makes me feel slight happiness. The couple appear to be enjoying themselves which makes me . This makes me feel happy. The children seem invested in  what theyre doing and it looks like theyre with a. this picture doesn't make me feel bad. The two men seem to be enjoying themselves and talkiing. Two women are having a meal. I feel slight happiness from this photo because theu look to be enjoin themselves. "
1394,YBT2024,Y,BT,2024,2,CHANGE,LOOK,FAR,,LookNeut,1.1111111111111112,"This is an old man looking out his window. He is wearing his pajamas and looking outside. He has a nice tree in his yard. He looks alone and old. This is a violinist standing somewhere outside. He is wearing a suit and a fedora and holding his instrument. He is standing in a nice ray of sunlight. HE has his hand . This person is singing and playing their guitar. He is wearing a cowboy hat and sunglasses. He is outdoors performing on his guitar. . This is a man in his apartment. He is taking some soup out of the fridge. He is older and wearing a lot of plaid.. This man is standing in a doorway with his arms crossed. He has a neutral expression and it wearing a hat and also a sweater. He is in a church. This is an old man standing in the snow. HE is maybe a soldier. He has a think beard and is in a military uniform. There are flecks of snow on his sh. This is a happy couple about to go on a cruise. They are on vacation and are posing for a picture. THey seem to be having a wonderful time.. There people are strawberry picking. It is mostly children in the scene, but there is one elderly lady eating a strawberry. . These men are sitting in lawn chairs having a discussion outside. They appear in their 70s. One is in a collared shirt and the othe. These two women are in a cafe eating salads. They are at lnuch and habing a conversation. There is wierd wallpaper behind t. "
1395,ZCR3022,Z,CR,3022,3,LOOK,LOOK,LOOK,,LookNeut,1.2,"dude with a fat mustache smiling at the camera. his hair is pretty long and notsuper well cut. wearing plaid and something on top. i don't feel anything in particular. his eyes are . cute baby! wearing a blue and red and white striped shirt. Has a kind of weird square head. I feel happy looking at this picture. THe baby is smiling and . cute baby! has a fun little tuft of hair sticking up, and a nice blanket over its head. very nice dark eyes, cute lil hands, not wearing anything, on a white background . just a dude looking at the camera. not particularly happy or sad. he doesn't look threatening at all. He's wearing a dark jacket over a lighter colored shirt. has gray eyes and a beard and dark hair. . just a guy looking slightly off from the camera, dressed nicely. I don't feel anything looking at this picture. He looks well dressed, maybe he's famous? I honestly don't know. . this dude looks weirdly half sad and half a little bit disturbing. he has half of his face in shadow, the other half in light. wearing some sort of hat. unclear what the et. a guy working outside a store that sells cheese, milk, and some other stuff. He's dressed like a clerk or butcher or something like that. looks peaceful. I like this picture. this person looks - stressed? hard to say. They look tired. But also don't seem to be in any danger or distress. I relate to this person on sunday . this woman looks like she's been crying. she's dressed nicely, i think, with ribbons in her hair, but there are tear stains on her face. not sure why. it's a really cool photograph but a bit sad. . looks like surgeons operating on someone. At first glance i thought they were chefs but now i see. I don't feel anything in particular for this photo. . "
1396,YBR2022,Y,BR,2022,3,CHANGE,LOOK,FAR,,LookNeut,2.5,The man is laughing in front of the camera. He seems very happy and very positive. He is very. The baby is smiling at the camera. The baby seems very happy and joyful. The baby seems very little and cute. That. The baby is smiling and trying to laugh. He/She seems very happy and joyful. He/She seems full of li. The man has no emotion showing on his face. He seems is thinking about something. He seems very sorrow . The man is staring at something. He seems to comment on something but he does not say yet. He seems very peace. He is staring at something with eyes widely opened. He seems very sorrow and melancholy a. The boy seems to work in this store. He is very busy doing his own thing. he. The woman is staring at the  camera with hands on her head. She seems is thinking about something and he. The black woman is crying silently. She is putting her hand to support her chin. . There are four doctors trying to operate on someone/. They all wear mask and holding something and t. 
1397,YAS2023,Y,AS,2023,3,LOOK,CHANGE,FAR,,LookNeut,1.1,"there is a smiling blond woman sitting on beach with shorts and a blue shirt.  She has a big smile and . theres a small baby laying on a blue pillow in his diper. hes looking and laughing at the camera/me.  theres furniture in the backgroung a. theres a little baby with big surprised eyes and her mouth open.  Shes wearing a white dress and headband and looks excited and m. theres a man staring directly out with smooth hair and a high black turtleneck.  He doesn't have any emotion of his fae, and his eye. three kids are in a pool.  Two of the kids are throwing the other kid in the air as a game.  The sun is bright and the o. theres a judge sitting on a pedestal looking very serious and at the camera/me.  He had a gavel in his hand and his face is . there are two children reading a book together.  They both look interested.  The black boy is biting on his hand in concentration, the . there are three kids looking at someting and laughing, with their hair blown back in whind.  They are all wearing va. theres a little baby with big blue eyes laying in the leaves, looking at someone with a playscape in the background.  he ma. theres a boy leaning against a wall with his arms crossed, looking like he doesn't want his picture taken.  Hes wearin. "
1398,ZCS3023,Z,CS,3023,3,LOOK,LOOK,LOOK,,LookNeut,1.0,"Happy. Her smile brought a smile to my face. The environment looks beautiful and sunny and tranquil. I'm glad that she looks like she's enjoying her time at the beach.. Awww. Another picture that makes me smile. His smile brought one to my face. He looks like he's relaxing and the scene looks peaceful.. Awww. I wish I could step into the picture and give the baby a big kiss. The picture is bringing out some kind of maternal instinct in me. It's making me . Kind of positive. His gaze is interesting but non threatening so I wonder what he's thinking of.. Happy. It's cute that the two older kids are helping the younger one have fun. I'm happy that they're enjoying their day.. Neutral. This looks like an image in a textbook.. Happy. These two little boys are so cute. It makes me happy to seethat they are reading a book together. . Happy. The pure joy that's in their faces made me smile when I first saw the picture. The sunny weather, the breeze blowing their hair back. Awww. Another picture that I want to step into to give the figure a big kiss. So cute and I love the fall scenery. It makes me happy. Neutral. He looks like a stock image in a text book.. "
1399,XAS1023,X,AS,1023,3,LOOK,CHANGE,OBJ,,LookNeut,1.0,"There is a woman on the beach. She is really happy and is smiling. She has two bracelets, one orange and one bl on. There is a baby on a couch pillow which is on a rug. Baby looks happy and is smiling. They are only wearing diapers. There is a baby. It appears to be suprised by something. It  has a glove on its left hand. It also has a. There is a man looking at you. He has green eyes. he has a nice haircut. He lo. There are 3 people in a pool. Two of them are throwing the third into the air. All appear to be having fun. They are arou. There is a judge who is listeneing. He is old, and appears ready to hit his gavel. He has a red tie on. h . There are two school boys in uniform reading a book. the title ends with ""can"". Both app. There are 3 children. They are all smiling and appear to be happy. One is a boy and the others appear to be . There is a little baby in a park. It is on some leaves. There is a swing set in the background. . There is a person who has their arms crossed. They have dirty pants . "
1400,ZCT3024,Z,CT,3024,3,LOOK,LOOK,LOOK,,LookNeut,1.0,A man lying on his back by a window. There are trees in the back. Looks very peaceful and the lighting makes me feel at rest. Three men in suits are taking a photo. They look quite happy and content. Makes me smile a little. There is also a forest an. A woman with glasses seems to be talking to someone else. There's a graded paper in the back with an A.. A woman is on the phone in her house. There's a table and a chair along with a plant in the windowed room. Looks ae. A woman is on the phone and is holding a pencil/pen with some sort of book in front of her. Reminds me of work in general. A woman with strands of hair in front of her face looking off to the side. She looks cozy but makes me curious what she might be thi. A girl and boy (?) are walking together down a sandy path. Looks very peaceful and the clouds in t. There's a lot of machinery in the background with a woman looking at the system. There is a man with a board who seems to be taking inventory of the products.. A female doctor has her folder open and is looking at a device. There is. A mother and her son are in what seems to be a church or some traditional building. There are two other people in the back looking at what. 
1401,XBT1024,X,BT,1024,3,CHANGE,LOOK,OBJ,,LookNeut,1.0,"A man is laying down in front of a window. It makes me feel good since the man seems to be at peace.. I feel happy from this picture. The three men appear to be enjoying themselves, which helps the feel. I feel slight joy for this picture. a woman who appears to be a teacher stands in front of an assign. I feel indifferent toward this photo. The woman looks at peace while she talks on the phone and her home isn't in any sort of disarray. The picture makes me feel slight happiness. The woman seems to be doing her job and nothing seems to be stressing or angering her. She might enjoy wah. I feel indifferent towards the photo. A woman is up close and looks to be tired, which is a normal feeling,. This image makes me feel good. Two children, possibly siblings look like they're about to hav. I feel indifferent toward this photo. Two workers are standing in what appears to be a factory and seem to be h. A black dctor is reading some type of instrument. This image makes me fe. I feel slightly happy because of this picture. A boy looks like he's is with a female relative and they are both looking at something at t. "
1402,YBT2024,Y,BT,2024,3,CHANGE,LOOK,FAR,,LookNeut,1.2,"This man is lying on a dresser in front of a window. This picture looks very artistic and has a whole purple c. These are three men at a wedding. They appear very happy. They are all wearing suits and bowties and glasses. They are outside i. This woman is a teacher. Besides her is a paper that someone received an ""A"" on. Behind her head is a map on the united states. She is in a classroom teaching.. This is a woman on the phone in her apartment. She looks very relaxed. She is talking on the house phone. She's standi. This is a woman working in an office. She is in front of a computer and she is talking on the phone. She is wearing professional attire. She i. This is a portrait of an asian woman. She is wearing mittens and looking down and to the side. She looks . These two little kids are walking to the beach. They are wearing matching white shirts. The girl has a bucket. They are headed towards the ocean. . This is a man working in a factory. He is writing measurements down on a clipboard. There is a female wor. This is a nurse or doctor. She is reading some sort of medical instrument and holding open a chart.  SHe is at work . This is a mother and son looking at some artwork together. THey are both in awe staring up at it. . "
1403,YBR2022,Y,BR,2022,4,CHANGE,LOOK,FAR,,LookNeut,1.6,"the baby boy is holding a finger of another person. He seems very happy and is . the man is staring at the camera. He seems is thinking about something b. the boy is staring at the camera. He lies against the wall. He seems either listening or thinki. the boy is staring at the camera. He seems is thinking about something with eyes widely opened. He see. The woman holds a boy, who seems very sorrow and seems like he is about to c. the girl seems very dedicated to reading. SHe sits on a chair and holds a book she seems . The man is holding a baby, The man is smiling at the baby. The picture seems very happy and joyful. IT . The girl is staring at the camera with eyes widely opened. Her mouth is closed. She seems very . the old man seems is thinking about something. The man seem. The woman is skiing. She seems very careful and very enjoy. "
